"id","key","fields.issuetype.id","fields.issuetype.description","fields.issuetype.name","fields.issuetype.subtask","fields.issuetype.avatarId","fields.project.id","fields.project.key","fields.project.name","fields.project.TypeKey","fields.resolution.id","fields.resolution.description","fields.resolution.name","fields.resolutiondate","fields.workratio","fields.lastViewed","fields.watches.watchCount","fields.watches.isWatching","fields.created","fields.priority.name","fields.priority.id","fields.assignee.name","fields.assignee.key","fields.assignee.displayName","fields.assignee.active","fields.assignee.timeZone","fields.updated","fields.status.description","fields.status.name","fields.status.id","fields.status.statusCategory.id","fields.status.statusCategory.key","fields.status.statusCategory.colorName","fields.status.statusCategory.name","fields.summary","fields.creator.name","fields.creator.key","fields.creator.displayName","fields.creator.active","fields.creator.timeZone","fields.reporter.name","fields.reporter.key","fields.reporter.displayName","fields.reporter.active","fields.reporter.timeZone","fields.duedate","fields.votes.votes","fields.votes.hasVoted"
"216548","JENKINS-69474","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-09-13","-1","","0","false","2022-08-30","Critical","2","developernewwlz","JIRAUSER149741","mask herry","true","UTC","2022-09-13","A developer had implemented a fix and is waiting for a feedback from the reporter.","Resolved","5","3","done","green","Done","Use ""Configure Global Security"" function to report an error without displaying the page","developernewwlz","JIRAUSER149741","mask herry","true","UTC","developernewwlz","JIRAUSER149741","mask herry","true","UTC","","0","false"
"216547","JENKINS-69473","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","10001","This issue won't be actioned.","Won't Do","2022-08-30","-1","","2","false","2022-08-30","Minor","4","markewaite","markewaite","Mark Waite","true","America/Denver","2022-08-30","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Jenkins 2.263.1 broke after upgrading git plugin version 4.7.0 to 4.8.0","hamidgholami","JIRAUSER149742","Hamid Gholami","true","Europe/Berlin","hamidgholami","JIRAUSER149742","Hamid Gholami","true","Europe/Berlin","","0","false"
"216543","JENKINS-69469","2","A new feature of the product, which has yet to be developed.","New Feature","false","14681","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-08-30","-1","","1","false","2022-08-30","Minor","4","drulli","drulli","Ulli Hafner","true","Europe/Berlin","2022-08-30","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Aggregate reported issues for export to external applications","g3n35i5","g3n35i5","Jan-Frederik Schmidt","true","UTC","g3n35i5","g3n35i5","Jan-Frederik Schmidt","true","UTC","","0","false"
"216542","JENKINS-69468","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","3","The problem is a duplicate of an existing issue.","Duplicate","2022-08-30","-1","","1","false","2022-08-30","Minor","4","","","","","","2022-09-18","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","CLONE - Plugin manager selection controller buttons appearance issue","notmyfault","JIRAUSER132935","Alexander Brandes","true","Europe/Berlin","notmyfault","JIRAUSER132935","Alexander Brandes","true","Europe/Berlin","","0","false"
"216541","JENKINS-69467","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-09-06","-1","","1","false","2022-08-30","Minor","4","janfaracik","JIRAUSER136250","Jan Faracik","true","UTC","2022-10-05","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Plugin manager selection controller buttons appearance issue","notmyfault","JIRAUSER132935","Alexander Brandes","true","Europe/Berlin","notmyfault","JIRAUSER132935","Alexander Brandes","true","Europe/Berlin","","0","false"
"216540","JENKINS-69466","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-09-16","-1","","1","false","2022-08-30","Minor","4","rollin_lu","JIRAUSER134853","Rollin","true","UTC","2022-09-16","A developer had implemented a fix and is waiting for a feedback from the reporter.","Resolved","5","3","done","green","Done","Unable to create a new Testset with the same name in another folder when using Jenkins plugin","rollin_lu","JIRAUSER134853","Rollin","true","UTC","rollin_lu","JIRAUSER134853","Rollin","true","UTC","","0","false"
"216539","JENKINS-69465","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","3","false","2022-08-30","Minor","4","assaf","assaf","Assaf hefetz","true","UTC","2023-01-27","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","FATAL: Snyk Security scan failed. java.nio.charset.MalformedInputException: Input length = 1","vdespa","JIRAUSER149725","Valentin Despa","true","UTC","vdespa","JIRAUSER149725","Valentin Despa","true","UTC","","1","false"
"216538","JENKINS-69464","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","4","false","2022-08-29","Blocker","1","sonarteam","sonarteam","Sonar Team","true","UTC","2023-03-10","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Cannot configure msBuildSQRunnerInstallation global tool using JCASC","daxgames","daxgames","Dax Games","true","UTC","daxgames","daxgames","Dax Games","true","UTC","","2","false"
"216537","JENKINS-69463","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","7","The problem is invalid, not a bug, etc.","Not A Defect","2022-08-30","-1","","2","false","2022-08-29","Major","3","","","","","","2022-08-30","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Setting JENKINS_PORT=""-1"" does not disable port 8080","mousa","JIRAUSER149719","Mousa A","true","America/New_York","mousa","JIRAUSER149719","Mousa A","true","America/New_York","","0","false"
"216536","JENKINS-69462","3","A task that needs to be done.","Task","false","14688","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-10-23","-1","","1","false","2022-08-29","Minor","4","astrohaya","JIRAUSER142776","Alina Strohaya","true","UTC","2022-10-23","A developer had implemented a fix and is waiting for a feedback from the reporter.","Resolved","5","3","done","green","Done","Update pac4j in saml plugin","astrohaya","JIRAUSER142776","Alina Strohaya","true","UTC","astrohaya","JIRAUSER142776","Alina Strohaya","true","UTC","","0","false"
"216535","JENKINS-69461","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-09-16","-1","","3","false","2022-08-29","Minor","4","felix_416","JIRAUSER140364","Feng-Yi Xue","true","UTC","2022-09-16","This change has been implemented and merged, but not yet released.","Fixed but Unreleased","10203","3","done","green","Done","Setup wizard URL and password field use old form design","jthomas","JIRAUSER132934","Jonathan","true","UTC","jthomas","JIRAUSER132934","Jonathan","true","UTC","","0","false"
"216534","JENKINS-69460","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","5","All attempts at reproducing this issue failed, or not enough information was available to reproduce the issue. Reading the code produces no clues as to why this behavior would occur. If more information appears later, please reopen the issue.","Cannot Reproduce","2022-11-17","-1","","2","false","2022-08-29","Major","3","","","","","","2022-11-17","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Upgraded to latest Jenkins 2.365. Builds submitted to executor but not executing.","sriharsha_useblitz","JIRAUSER149710","SriHarsha Reddy","true","UTC","sriharsha_useblitz","JIRAUSER149710","SriHarsha Reddy","true","UTC","","0","false"
"216533","JENKINS-69459","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","3","false","2022-08-29","Minor","4","baymac","baymac","Parichay Barpanda","true","UTC","2022-08-29","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Can't find GitLab Group","wxcd","JIRAUSER149682","l h","true","Asia/Shanghai","wxcd","JIRAUSER149682","l h","true","Asia/Shanghai","","2","false"
"216532","JENKINS-69458","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","4","The problem is not completely described.","Incomplete","2022-08-29","-1","","1","false","2022-08-29","Minor","4","baymac","baymac","Parichay Barpanda","true","UTC","2022-08-29","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Can't find GitLab Group","wxcd","JIRAUSER149682","l h","true","Asia/Shanghai","wxcd","JIRAUSER149682","l h","true","Asia/Shanghai","","0","false"
"216531","JENKINS-69457","2","A new feature of the product, which has yet to be developed.","New Feature","false","14681","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-08-29","Minor","4","thoulen","thoulen","FABRIZIO MANFREDI","true","UTC","2022-08-29","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Reconnect after init.sh script runs","fgosse_truffls","JIRAUSER149703","Florian Goße","true","UTC","fgosse_truffls","JIRAUSER149703","Florian Goße","true","UTC","","0","false"
"216530","JENKINS-69456","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","7","The problem is invalid, not a bug, etc.","Not A Defect","2022-08-29","-1","","1","false","2022-08-29","Minor","4","markewaite","markewaite","Mark Waite","true","America/Denver","2022-08-30","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Git fetch generates two workspaces, resulting in pipeline deployment failure","wangzhen","JIRAUSER149680","wang zhen","true","UTC","wangzhen","JIRAUSER149680","wang zhen","true","UTC","","0","false"
"216529","JENKINS-69455","2","A new feature of the product, which has yet to be developed.","New Feature","false","14681","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-08-29","-1","","1","false","2022-08-28","Minor","4","mawinter69","mawinter69","Markus Winter","true","UTC","2022-08-29","A developer had implemented a fix and is waiting for a feedback from the reporter.","Resolved","5","3","done","green","Done","Allow to select all, active, inactive maintenance windows","mawinter69","mawinter69","Markus Winter","true","UTC","mawinter69","mawinter69","Markus Winter","true","UTC","","0","false"
"216528","JENKINS-69454","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","7","The problem is invalid, not a bug, etc.","Not A Defect","2022-09-14","-1","","3","false","2022-08-27","Blocker","1","","","","","","2022-09-14","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","No possible to run my jobs after upgrade WAR Stable 2.249.2 to 2.346.2","lio_moun","JIRAUSER149633","Lio Moun","true","UTC","lio_moun","JIRAUSER149633","Lio Moun","true","UTC","","0","false"
"216527","JENKINS-69453","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","7","The problem is invalid, not a bug, etc.","Not A Defect","2022-08-30","-1","","2","false","2022-08-26","Minor","4","","","","","","2022-11-30","A developer had implemented a fix and is waiting for a feedback from the reporter.","Resolved","5","3","done","green","Done","Jenkins appears to use incorrect redirect when running under tomcat","rahulsom","rahulsom","Rahul Somasunderam","true","UTC","rahulsom","rahulsom","Rahul Somasunderam","true","UTC","","0","false"
"216526","JENKINS-69452","3","A task that needs to be done.","Task","false","14688","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-08-26","Minor","4","","","","","","2022-08-26","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","JCasC JSON Schema output lacks scriptApproval properties","ktdreyer","ktdreyer","Ken Dreyer","true","America/New_York","ktdreyer","ktdreyer","Ken Dreyer","true","America/New_York","","0","false"
"216525","JENKINS-69451","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-08-26","Minor","4","lanwen","lanwen","Kirill Merkushev","true","UTC","2022-08-26","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Jenkins Github-plugin GithubApp support","nzin","nzin","Nicolas Zin","true","UTC","nzin","nzin","Nicolas Zin","true","UTC","","0","false"
"216524","JENKINS-69450","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-08-26","Major","3","sergeyk","sergeyk","Sergey Kadaner","true","Asia/Jerusalem","2022-09-01","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Use apache-httpcomponents-client-4-api to manage org.apache.httpcomponents libraries","mat1e","mat1e","mat1e","true","Europe/Paris","mat1e","mat1e","mat1e","true","Europe/Paris","","0","false"
"216523","JENKINS-69449","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","4","false","2022-08-26","Minor","4","","","","","","2022-09-21","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","any job connected to specific bitbucket repository with ""Bitbucket Server"" updates last commit status","whitefluffypenguin","JIRAUSER140592","White Fluffy","true","UTC","whitefluffypenguin","JIRAUSER140592","White Fluffy","true","UTC","","1","false"
"216522","JENKINS-69448","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-08-27","-1","","1","false","2022-08-26","Major","3","kinow","kinow","Bruno P. Kinoshita","true","Europe/Madrid","2022-08-27","This change has been implemented and merged, but not yet released.","Fixed but Unreleased","10203","3","done","green","Done","Groovy script returning a Map is not handled properly with timer","ericcitaire","ericcitaire","Eric Citaire","true","Europe/Paris","ericcitaire","ericcitaire","Eric Citaire","true","Europe/Paris","","0","false"
"216521","JENKINS-69447","2","A new feature of the product, which has yet to be developed.","New Feature","false","14681","10172","JENKINS","Jenkins","software","5","All attempts at reproducing this issue failed, or not enough information was available to reproduce the issue. Reading the code produces no clues as to why this behavior would occur. If more information appears later, please reopen the issue.","Cannot Reproduce","2022-12-21","-1","","2","false","2022-08-26","Minor","4","socrates","socrates","Socrates Sidereas","true","UTC","2023-06-04","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Add support for NUnit testing","varnk","JIRAUSER149623","Ken Varn","true","UTC","varnk","JIRAUSER149623","Ken Varn","true","UTC","","0","false"
"216520","JENKINS-69446","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-08-26","Major","3","","","","","","2023-05-26","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Swarm plugin does not reconnect after pinger failure or controller restart","jimklimov","jimklimov","Jim Klimov","true","Europe/Prague","jimklimov","jimklimov","Jim Klimov","true","Europe/Prague","","0","false"
"216518","JENKINS-69445","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","7","The problem is invalid, not a bug, etc.","Not A Defect","2022-08-28","-1","","1","false","2022-08-26","Critical","2","","","","","","2022-08-28","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","List out roles/groups for different users using script in Jenkins Script Console","tomashubham","JIRAUSER148966","Shubham Tomar","true","UTC","tomashubham","JIRAUSER148966","Shubham Tomar","true","UTC","","0","false"
"216517","JENKINS-69444","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","3","false","2022-08-25","Critical","2","","","","","","2022-08-28","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Docker plugin fails to authenticate","derknerd","JIRAUSER136381","Imanuel Ulbricht","true","UTC","derknerd","JIRAUSER136381","Imanuel Ulbricht","true","UTC","","1","false"
"216516","JENKINS-69443","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-08-25","Minor","4","","","","","","2022-08-25","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Enable an event-driven refresh of the ""next"" arrow in the navigation bar at the top of a job.","bgshacklett","bgshacklett","Brian G. Shacklett","true","UTC","bgshacklett","bgshacklett","Brian G. Shacklett","true","UTC","","0","false"
"216515","JENKINS-69442","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-11-18","-1","","1","false","2022-08-25","Major","3","rsandell","rsandell","rsandell","true","Europe/Stockholm","2022-12-09","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Gerrit server is queried for file changes even if the change event isn't of interest","chrisa_arm","JIRAUSER147659","Chris","true","Europe/London","chrisa_arm","JIRAUSER147659","Chris","true","Europe/London","","1","false"
"216514","JENKINS-69441","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","2","false","2022-08-25","Blocker","1","nrayapati","nrayapati","Naresh Rayapati","true","America/Chicago","2022-11-09","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Jira Jql Search: Unrecognized character: 0xa","sducamp","JIRAUSER149563","Sylvain Ducamp","true","UTC","sducamp","JIRAUSER149563","Sylvain Ducamp","true","UTC","","1","false"
"216513","JENKINS-69440","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-08-25","Minor","4","svanoort","svanoort","Sam Van Oort","true","UTC","2022-08-25","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Place in the Stage view for a custom field","mikeycarter","mikeycarter","Michael Carter","true","UTC","mikeycarter","mikeycarter","Michael Carter","true","UTC","","0","false"
"216510","JENKINS-69439","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-08-25","Minor","4","","","","","","2022-08-25","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Add a tool button to find next error step in flowGraphTable","ebeuque","ebeuque","Eric Beuque","true","UTC","ebeuque","ebeuque","Eric Beuque","true","UTC","","0","false"
"216508","JENKINS-69438","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-09-02","-1","","1","false","2022-08-25","Minor","4","ridemountainpig","JIRAUSER143934","Yen Cheng Lin","true","UTC","2022-09-02","This change has been implemented and merged, but not yet released.","Fixed but Unreleased","10203","3","done","green","Done","Filter drop select input is out of style with other components","ridemountainpig","JIRAUSER143934","Yen Cheng Lin","true","UTC","ridemountainpig","JIRAUSER143934","Yen Cheng Lin","true","UTC","","0","false"
"216507","JENKINS-69437","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","3","The problem is a duplicate of an existing issue.","Duplicate","2022-08-25","-1","","1","false","2022-08-25","Major","3","","","","","","2022-08-25","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Scripts can not get approved","artur2000","JIRAUSER149545","Artur Cichosz","true","UTC","artur2000","JIRAUSER149545","Artur Cichosz","true","UTC","","0","false"
"216506","JENKINS-69436","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","2","false","2022-08-25","Blocker","1","","","","","","2022-08-25","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Error: cannot perform an interactive login from a non TTY device","amidar","amidar","Amit Dar","true","Asia/Jerusalem","amidar","amidar","Amit Dar","true","Asia/Jerusalem","","0","false"
"216505","JENKINS-69435","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","3","false","2022-08-25","Major","3","","","","","","2022-09-23","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Scripts can not get approved","artur2000","JIRAUSER149545","Artur Cichosz","true","UTC","artur2000","JIRAUSER149545","Artur Cichosz","true","UTC","","1","false"
"216504","JENKINS-69434","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","","","","","-1","","2","false","2022-08-25","Minor","4","","","","","","2022-09-08","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Allow for use of environment variables in swarm-plugin YAML configuration file","jjpicken","JIRAUSER149521","Jason Pickens","true","UTC","jjpicken","JIRAUSER149521","Jason Pickens","true","UTC","","0","false"
"216503","JENKINS-69433","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-08-25","Minor","4","svanoort","svanoort","Sam Van Oort","true","UTC","2022-08-26","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","pipeline-stage-view-plugin StatusExt.valueOf(Throwable t) function return StatusExt.ABORTED when t is FlowInterruptedException type and t.actualInterruption's value is false,expect return StatusExt.FAILED","mierihazai","JIRAUSER133764","kun","true","UTC","mierihazai","JIRAUSER133764","kun","true","UTC","","0","false"
"216502","JENKINS-69432","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","4","false","2022-08-25","Minor","4","vlatombe","vlatombe","Vincent Latombe","true","Europe/Paris","2022-10-30","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Using docker.withRegistry gets stuck","griefwar","griefwar","Mariano Benes","true","UTC","griefwar","griefwar","Mariano Benes","true","UTC","","3","false"
"216501","JENKINS-69431","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","7","The problem is invalid, not a bug, etc.","Not A Defect","2022-08-29","-1","","2","false","2022-08-25","Minor","4","socrates","socrates","Socrates Sidereas","true","UTC","2022-08-29","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Test Results Aggregator Plugin Showing Incorrect Health","dmitrik","JIRAUSER149517","Dmitri Koudrin","true","UTC","dmitrik","JIRAUSER149517","Dmitri Koudrin","true","UTC","","0","false"
"216500","JENKINS-69430","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-08-24","Minor","4","greybird","greybird","Arnaud TAMAILLON","true","Europe/Paris","2022-08-24","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Add Quick Action to claim unit test","fgouze080321","JIRAUSER146969","florian gouze","true","UTC","fgouze080321","JIRAUSER146969","florian gouze","true","UTC","","0","false"
"216499","JENKINS-69429","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-08-24","Minor","4","greybird","greybird","Arnaud TAMAILLON","true","Europe/Paris","2022-08-24","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Claim should not be reset on aborted run","fgouze080321","JIRAUSER146969","florian gouze","true","UTC","fgouze080321","JIRAUSER146969","florian gouze","true","UTC","","0","false"
"216498","JENKINS-69428","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","4","The problem is not completely described.","Incomplete","2022-10-05","-1","","2","false","2022-08-24","Minor","4","nfalco","nfalco","Nikolas Falco","true","Europe/Rome","2022-10-05","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Age column could take into consideration aborted run","fgouze080321","JIRAUSER146969","florian gouze","true","UTC","fgouze080321","JIRAUSER146969","florian gouze","true","UTC","","0","false"
"216497","JENKINS-69427","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","5","All attempts at reproducing this issue failed, or not enough information was available to reproduce the issue. Reading the code produces no clues as to why this behavior would occur. If more information appears later, please reopen the issue.","Cannot Reproduce","2022-10-05","-1","","2","false","2022-08-24","Minor","4","nfalco","nfalco","Nikolas Falco","true","Europe/Rome","2022-10-05","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Age column is not correct when test is failing on a different stacktrace","fgouze080321","JIRAUSER146969","florian gouze","true","UTC","fgouze080321","JIRAUSER146969","florian gouze","true","UTC","","0","false"
"216496","JENKINS-69426","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-08-24","Major","3","","","","","","2022-08-24","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Jobs stuck in build queue even though it not exist","romang95","JIRAUSER149500","Roman G","true","UTC","romang95","JIRAUSER149500","Roman G","true","UTC","","0","false"
"216494","JENKINS-69425","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","7","The problem is invalid, not a bug, etc.","Not A Defect","2022-08-24","-1","","1","false","2022-08-24","Minor","4","markewaite","markewaite","Mark Waite","true","America/Denver","2022-08-24","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Warning: The currently installed plugin version may not be safe to use. Please review the following security notices: Improper masking of credentials","srirammsr","JIRAUSER149496","Sri Ram  Murthy ","true","Asia/Kolkata","srirammsr","JIRAUSER149496","Sri Ram  Murthy ","true","Asia/Kolkata","","0","false"
"216493","JENKINS-69424","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-08-24","Minor","4","vjuranek","vjuranek","vjuranek","true","UTC","2022-08-24","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","whitelist java.util.concurrent.atomic.AtomicInteger in pipelines","axelh","axelh","Axel Heider","true","Europe/Berlin","axelh","axelh","Axel Heider","true","Europe/Berlin","","0","false"
"216492","JENKINS-69423","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","5","All attempts at reproducing this issue failed, or not enough information was available to reproduce the issue. Reading the code produces no clues as to why this behavior would occur. If more information appears later, please reopen the issue.","Cannot Reproduce","2022-11-23","-1","","3","false","2022-08-24","Blocker","1","","","","","","2022-11-23","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Webhook push data too long, caused pipeline git pull errror. it tips that Argument list too long.","13060851331","JIRAUSER149480","Johnny Shaw","true","UTC","13060851331","JIRAUSER149480","Johnny Shaw","true","UTC","","0","false"
"216491","JENKINS-69422","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2023-03-21","-1","","1","false","2022-08-24","Major","3","fbelzunc","fbelzunc","Félix  Belzunce Arcos","true","UTC","2023-03-21","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","High CPU load due to running LDAP connection threads","mario_b","JIRAUSER137726","Mario Baumgartner","true","UTC","mario_b","JIRAUSER137726","Mario Baumgartner","true","UTC","","0","false"
"216490","JENKINS-69421","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-08-24","-1","","1","false","2022-08-24","Minor","4","markewaite","markewaite","Mark Waite","true","America/Denver","2022-08-24","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Release 4.11.5 not available","muellerst","JIRAUSER149474","Steffen Müller","true","UTC","muellerst","JIRAUSER149474","Steffen Müller","true","UTC","","0","false"
